date,open,high,low,close,volume
2024-05-30,5316.398,5349.688,5296.493,5308.66,10735018700
2024-05-29,5308.593,5361.744,5305.963,5328.306,10436126700
2024-05-28,5363.33,5365.473,5310.318,5316.129,11096537300
2024-05-27,5325.851,5373.112,5284.506,5371.369,11564322900
2024-05-24,5348.51,5400.159,5311.489,5313.455,10656417500
2024-05-23,5448.94,5448.94,5352.393,5362.305,12665756900
2024-05-22,5472.01,5486.305,5455.077,5468.607,11305778200
2024-05-21,5511.484,5513.424,5460.975,5478.913,10869119200
2024-05-20,5496.79,5536.662,5484.358,5523.501,14497144800
2024-05-17,5418.658,5493.201,5409.705,5491.894,12691616800
2024-05-16,5461.108,5475.374,5408.125,5424.665,12210811900
2024-05-15,5495.557,5497.084,5441.355,5446.656,11012498900
2024-05-14,5508.466,5538.743,5484.964,5500.738,11899439900
2024-05-13,5503.129,5527.2,5462.508,5505.26,13162758800
2024-05-10,5562.193,5570.565,5497.497,5535.395,12868803000
2024-05-09,5461.36,5568.732,5461.36,5556.771,13112123000
2024-05-08,5516.448,5516.448,5454.874,5458.756,12395562100
2024-05-07,5532.323,5543.125,5507.501,5527.085,13653540200
2024-05-06,5498.444,5535.949,5496.907,5528.604,16579162600
2024-04-30,5471.168,5478.035,5436.575,5441.141,16279734400
2024-04-29,5371.212,5488.278,5371.212,5478.491,19093605500
2024-04-26,5258.385,5379.671,5258.385,5372.121,17377770100
2024-04-25,5240.482,5297.163,5229.825,5259.335,11083392900
2024-04-24,5210.183,5263.039,5183.701,5263.039,11729722000
2024-04-23,5257.766,5280.059,5196.955,5208.271,12580112000
2024-04-22,5289.407,5340.631,5264.186,5267.581,13526688200
2024-04-19,5322.359,5369.954,5292.016,5314.867,14213421600
2024-04-18,5317.799,5410.696,5299.229,5349.836,15349768200
2024-04-17,5211.249,5339.747,5211.249,5339.747,14759455200
2024-04-16,5309.101,5346.762,5184.654,5191.554,16258397300
2024-04-15,5270.042,5376.048,5219.429,5339.722,15921762400
2024-04-12,5307.723,5336.448,5270.462,5277.219,11852493300
2024-04-11,5244.054,5353.809,5240.51,5301.809,12774514300
2024-04-10,5335.73,5335.73,5242.863,5275.473,11790861800
2024-04-09,5294.474,5342.898,5284.956,5342.898,11330074500
2024-04-08,5358.957,5383.659,5297.559,5298.591,14858855900
2024-04-03,5373.502,5386.342,5350.16,5374.595,13362805300
2024-04-02,5395.481,5402.16,5353.312,5381.229,13214864200
2024-04-01,5309.833,5401.78,5309.833,5401.225,13673485400
2024-03-29,5220.552,5287.038,5211.195,5286.161,10904714900
2024-03-28,5156.48,5276.638,5156.48,5223.806,11631819200
2024-03-27,5280.733,5282.695,5156.684,5156.684,11010714200
2024-03-26,5291.523,5318.876,5237.899,5284.419,11646811200
2024-03-25,5369.776,5401.598,5292.637,5294.746,13077825400
2024-03-22,5454.414,5463.541,5356.108,5384.566,13709602900
2024-03-21,5505.699,5517.457,5454.231,5465.829,12948945800
2024-03-20,5469.606,5499.238,5455.761,5493.414,12627326200
2024-03-19,5514.55,5533.639,5477.117,5478.225,14677724000
2024-03-18,5472.315,5528.447,5459.545,5528.447,15986263800
2024-03-15,5380.019,5456.734,5357.18,5454.146,13640503000
2024-03-14,5415.15,5447.542,5352.12,5392.927,13188735700
2024-03-13,5430.044,5459.322,5389.525,5415.113,12974630100
2024-03-12,5445.878,5473.29,5385.14,5423.718,14707253600
2024-03-11,5342.178,5443.042,5339.261,5441.051,14298173200
2024-03-08,5282.408,5361.71,5268.53,5349.595,12146797800
2024-03-07,5354.334,5384.657,5277.299,5277.299,13983134200
2024-03-06,5332.833,5405.491,5293.952,5350.102,12109956400
2024-03-05,5358.221,5382.983,5329.97,5351.827,14081647900
2024-03-04,5386.944,5400.123,5325.964,5388.82,14392846900
2024-03-01,5350.857,5387.784,5321.559,5379.048,14229839500
2024-02-29,5154.149,5349.768,5154.149,5346.793,16079016500
2024-02-28,5311.425,5383.319,5184.047,5184.047,20256098500
2024-02-27,5174.819,5307.804,5160.878,5307.804,13897175100
2024-02-26,5194.737,5255.362,5162.95,5195.464,14401894400
2024-02-23,5190.647,5197.712,5118.568,5197.712,13526500400
2024-02-22,5133.548,5184.623,5117.68,5176.343,11661480600
2024-02-21,5101.411,5252.879,5074.822,5139.037,15087250100
2024-02-20,5107.568,5151.72,5072.884,5140.958,12164637900
2024-02-19,5225.138,5225.138,5074.761,5141.604,16294989300
2024-02-08,5131.803,5367.224,5129.784,5150.229,21367612300
2024-02-07,4813.955,5110.804,4813.233,5109.569,22719893400
2024-02-06,4411.298,4817.118,4405.309,4805.901,17305833500
2024-02-05,4527.709,4598.061,4281.24,4460.264,16595833700
2024-02-02,4686.1,4724.049,4435.557,4563.222,13750183200
2024-02-01,4667.913,4771.047,4629.99,4678.731,11147191000
2024-01-31,4786.813,4832.401,4690.943,4696.98,12109315800
2024-01-30,4898.361,4939.351,4810.099,4814.991,9967581100
2024-01-29,5032.111,5050.109,4927.914,4927.914,11687665700
2024-01-26,5055.288,5086.129,5009.973,5027.093,11700983600
2024-01-25,4931.627,5074.494,4910.959,5073.178,13230776600
2024-01-24,4886.204,4941.44,4766.804,4933.701,11402580500
2024-01-23,4771.496,4889.422,4727.881,4865.743,9994471800
2024-01-22,5008.68,5008.767,4753.63,4780.975,10970849200
2024-01-19,5056.477,5084.29,5014.767,5018.433,7846738300
2024-01-18,5033.103,5069.23,4924.682,5066.958,11875105500
2024-01-17,5180.925,5180.925,5061.54,5061.54,7874184900
2024-01-16,5188.369,5210.083,5124.082,5190.398,8307037100
2024-01-15,5189.528,5238.958,5171.24,5193.296,7392509700
2024-01-12,5213.136,5262.617,5206.161,5206.178,7661983100
2024-01-11,5152.359,5243.139,5146.898,5223.863,8504129500
2024-01-10,5167.732,5211.816,5118.433,5158.078,7117394600
2024-01-09,5176.113,5220.458,5152.999,5180.653,7874041800
2024-01-08,5268.234,5268.979,5167.7,5167.7,8378515500
2024-01-05,5347.073,5373.679,5260.594,5281.871,8953888400
2024-01-04,5395.143,5395.143,5331.892,5355.322,7884656800
2024-01-03,5398.294,5428.52,5373.832,5401.395,8670522900
2024-01-02,5431.478,5439.478,5409.455,5409.455,9296474700
2023-12-29,5376.977,5437.154,5374.688,5429.229,9093176600
2023-12-28,5280.69,5400.236,5275.403,5382.797,10769923900
2023-12-27,5261.57,5293.797,5235.456,5285.53,7539791800
2023-12-26,5312.8,5313.919,5238.042,5258.284,6753200700
2023-12-25,5301.574,5339.664,5288.467,5315.375,6591877200
2023-12-22,5337.381,5366.235,5293.219,5311.69,9038700400
2023-12-21,5286.453,5352.505,5253.315,5338.762,8152231800
2023-12-20,5385.996,5388.463,5308.573,5309.287,7538709700
2023-12-19,5380.735,5406.959,5344.033,5379.874,7032372200
2023-12-18,5436.989,5448.077,5374.588,5385.27,7802249300
2023-12-15,5499.369,5516.22,5438.528,5449.786,8012541800
2023-12-14,5532.986,5557.372,5487.754,5489.327,7411809700
2023-12-13,5557.046,5558.057,5507.513,5507.513,7592989400
2023-12-12,5560.436,5576.009,5545.162,5566.178,8423233100
2023-12-11,5473.651,5574.124,5429.443,5564.854,11860591100
2023-12-08,5484.683,5522.058,5477.529,5497.99,11812377400
2023-12-07,5475.268,5501.478,5443.294,5481.136,8904868700
2023-12-06,5448.458,5513.086,5443.074,5481.824,8837399700
2023-12-05,5542.867,5542.867,5460.409,5460.409,9129824800
2023-12-04,5578.421,5590.835,5559.068,5559.068,9930654300
2023-12-01,5541.226,5576.728,5521.056,5566.869,9337170800
2023-11-30,5548.524,5560.328,5509.965,5545.05,8784150500
2023-11-29,5588.774,5593.371,5547.841,5553.335,8950915100
2023-11-28,5561.577,5594.718,5529.535,5591.496,8937327200
2023-11-27,5562.749,5579.715,5531.655,5566.507,9821865300
2023-11-24,5619.319,5619.319,5556.714,5570.421,10124804400
2023-11-23,5566.733,5627.795,5548.972,5622.989,9804243200
2023-11-22,5622.862,5639.004,5572.899,5572.899,10471840800
2023-11-21,5669.165,5696.094,5634.272,5641.084,11486120500
2023-11-20,5635.587,5669.385,5609.269,5659.773,10310507200
2023-11-17,5598.953,5632.389,5593.49,5631.423,8942234200
2023-11-16,5647.061,5652.4,5609.361,5609.361,9466267700
2023-11-15,5677.55,5684.747,5649.717,5664.617,11308793700
2023-11-14,5602.983,5639.188,5600.784,5630.553,10107313600
2023-11-13,5589.06,5605.569,5565.091,5605.569,10215893200
2023-11-10,5577.337,5585.212,5550.822,5573.1,9432402400
2023-11-09,5602.49,5638.081,5582.119,5592.057,10636280000
2023-11-08,5602.971,5633.971,5577.391,5608.017,12299455800
2023-11-07,5594.467,5631.1,5578.513,5611.098,12057932100
2023-11-06,5549.291,5609.258,5549.291,5605.062,13924104600
2023-11-03,5462.144,5537.729,5462.144,5510.357,9799057600
2023-11-02,5514.517,5532.851,5457.745,5459.452,9020264500
2023-11-01,5534.888,5534.943,5496.828,5509.966,8718578500
2023-10-31,5547.324,5554.19,5505.934,5528.239,10567937500
2023-10-30,5484.624,5559.785,5483.159,5546.388,12303418500
2023-10-27,5387.274,5514.308,5380.941,5492.027,11254280400
2023-10-26,5351.163,5404.992,5337.493,5398.934,10248504400
2023-10-25,5386.426,5423.014,5375.998,5375.998,11492124400
2023-10-24,5311.669,5363.195,5290.505,5352.012,11474572900
2023-10-23,5400.544,5400.794,5269.827,5290.334,10308312600
2023-10-20,5443.456,5473.211,5413.023,5423.675,9493611500
2023-10-19,5496.757,5529.87,5463.652,5464.027,10807833500
2023-10-18,5586.021,5586.021,5519.456,5524.599,9895356200
2023-10-17,5585.145,5599.424,5556.574,5595.342,9251673700
2023-10-16,5633.301,5636.319,5559.421,5580.667,8986755000
2023-10-13,5645.437,5646.074,5616.851,5633.383,8939170200
2023-10-12,5655.613,5677.819,5642.493,5671.642,10050298600
2023-10-11,5639.072,5674.254,5617.873,5629.789,9064482600
2023-10-10,5665.662,5678.463,5627.414,5630.371,8772642500
2023-10-09,5679.641,5680.952,5634.353,5658.083,9002983600
2023-09-28,5687.641,5704.623,5677.531,5690.77,7947733800
2023-09-27,5642.385,5701.508,5641.851,5674.345,8108624000
2023-09-26,5661.032,5682.279,5646.654,5646.654,7430961500
2023-09-25,5694.903,5699.154,5659.319,5666.664,9334071900
2023-09-22,5606.835,5700.323,5603.813,5698.817,10411898200
2023-09-21,5638.441,5666.696,5609.214,5611.919,8193150900
2023-09-20,5677.925,5689.825,5651.006,5651.006,7763415800
2023-09-19,5713.495,5713.6,5670.42,5687.901,8511210200
2023-09-18,5685.853,5734.186,5665.579,5719.689,9230572200
2023-09-15,5716.294,5741.071,5680.895,5704.663,9837596400
2023-09-14,5714.675,5721.207,5679.199,5702.102,9024779200
2023-09-13,5764.824,5770.414,5681.5,5715.397,9147247300
2023-09-12,5774.466,5793.829,5763.3,5770.926,8604120700
2023-09-11,5723.018,5802.205,5704.7,5774.731,11283713700
2023-09-08,5684.656,5732.375,5683.397,5708.623,7952002800
2023-09-07,5782.071,5782.071,5701.798,5702.701,9292051800
2023-09-06,5771.849,5800.965,5748.647,5790.381,9048050200
2023-09-05,5819.967,5822.062,5779.373,5788.715,10651765800
2023-09-04,5772.027,5829.784,5758.031,5829.784,13564887300
2023-09-01,5746.413,5775.177,5732.967,5750.803,10417910300
2023-08-31,5770.953,5777.422,5728.473,5739.398,11633513400
2023-08-30,5780.285,5817.734,5753.216,5775.153,13600438400
2023-08-29,5631.006,5789.962,5626.518,5770.316,16085189500
2023-08-28,5885.884,5887.509,5631.694,5644.141,18574561900
2023-08-25,5624.77,5648.624,5560.217,5581.212,10624160200
2023-08-24,5650.359,5701.321,5619.333,5652.673,10808677100
2023-08-23,5732.394,5732.394,5629.5,5629.5,9418672500
2023-08-22,5733.255,5754.575,5646.512,5741.061,10617519300
2023-08-21,5764.668,5802.512,5710.778,5710.778,9283569800
2023-08-18,5875.11,5891.398,5777.797,5777.797,10293184500
2023-08-17,5808.91,5882.151,5778.529,5874.361,11357638400
2023-08-16,5858.597,5891.812,5833.216,5833.216,10495042500
2023-08-15,5919.769,5926.42,5830.97,5879.778,9241738100
2023-08-14,5864.482,5919.804,5833.463,5916.803,10367570600
2023-08-11,6030.045,6030.045,5913.35,5913.35,11307200700
2023-08-10,6013.35,6040.461,5999.563,6031.711,9984263800
2023-08-09,6049.449,6062.024,6012.247,6021.751,9880917400
2023-08-08,6077.303,6088.098,6044.238,6066.102,12154572800
2023-08-07,6115.836,6117.916,6072.535,6090.731,14531913700
2023-08-04,6126.15,6164.155,6105.639,6128.556,19694350100
2023-08-03,6062.643,6101.811,6047.676,6098.687,14647901100
2023-08-02,6088.136,6111.244,6059.865,6077.465,14715452900
2023-08-01,6086.898,6113.984,6077.105,6098.879,18758860000
2023-07-31,6059.11,6133.718,6059.11,6088.243,18655110300
2023-07-28,5945.914,6049.764,5932.06,6043.244,16317187100
2023-07-27,5998.849,6017.671,5952.893,5961.184,12300082500
2023-07-26,6014.761,6015.583,5984.391,6001.54,12182521900
2023-07-25,5976.968,6016.754,5971.732,6016.631,13189639200
2023-07-24,5913.571,5954.237,5896.448,5916.714,7592800100
2023-07-21,5914.354,5961.05,5904.788,5925.626,8197530700
2023-07-20,5996.838,6009.427,5920.151,5925.484,9119536800
2023-07-19,5998.381,6017.449,5962.986,5993.413,7779103400
2023-07-18,6015.982,6027.606,5984.06,6001.8,8771991000
2023-07-17,6012.765,6018.069,5985.438,6012.69,8842021200
2023-07-14,6052.95,6055.528,6026.326,6030.519,9496319700
2023-07-13,5986.252,6049.063,5986.252,6044.058,9965639800
2023-07-12,6030.645,6033.583,5960.431,5962.794,9669224100
2023-07-11,5991.021,6029.232,5972.138,6029.232,8453189700
2023-07-10,5980.608,6003.402,5958.731,5984.281,8516856400
2023-07-07,5973.976,5994.283,5936.227,5961.606,9411834600
2023-07-06,6010.655,6042.295,5983.484,5988.553,9396503800
2023-07-05,6050.346,6059.379,6011.87,6020.821,10412904100
2023-07-04,6042.722,6059.573,6027.291,6055.258,10558376500
2023-07-03,6009.27,6056.163,5997.847,6042.312,11307590500
2023-06-30,5931.871,6016.446,5927.936,5998.729,9450466800
2023-06-29,5928.709,5964.858,5924.278,5940.578,8837685700
2023-06-28,5945.645,5951.127,5857.131,5942.311,9394430200
2023-06-27,5897.695,5956.181,5884.949,5948.003,9303915500
2023-06-26,5947.57,5970.611,5875.938,5887.032,11108179100
2023-06-21,6104.247,6104.247,5990.787,5990.846,10644776600
2023-06-20,6122.745,6144.007,6100.144,6126.113,10663083200
2023-06-19,6148.855,6148.855,6126.388,6131.385,11378720900
2023-06-16,6094.844,6154.932,6091.185,6148.013,11534956800
2023-06-15,6049.468,6100.234,6046.162,6096.808,11841773400
2023-06-14,6046.438,6064.29,6034.472,6044.077,10968902100
2023-06-13,6016.686,6047.06,6014.063,6044.037,9868029800
2023-06-12,5999.617,6045.659,5987.268,6027.712,11361247100
2023-06-09,5968.7,6017.281,5960.106,6009.583,12755343200
2023-06-08,5971.725,5992.969,5922.387,5966.148,10898163200
2023-06-07,5982.309,6010.03,5969.159,5987.011,9359789200
2023-06-06,6088.663,6089.075,5969.295,5983.42,12304538700
2023-06-05,6102.13,6107.121,6075.592,6097.106,11574795300
2023-06-02,6061.911,6115.068,6061.911,6105.218,12230673800
2023-06-01,6028.803,6094.24,6008.271,6051.46,12625031500
2023-05-31,6044.02,6063.193,6009.248,6047.802,11747610600
2023-05-30,6008.462,6061.309,5960.337,6061.309,12731201700
2023-05-29,6046.543,6058.921,6012.401,6025.155,12513941700
2023-05-26,5983.137,6045.129,5953.881,6034.983,10638158800
2023-05-25,6000.219,6028.639,5926.204,5988.189,10992283200
2023-05-24,6032.689,6058.395,5988.028,6005.791,10722341400
2023-05-23,6114.214,6117.36,6052.43,6052.43,11110424400
2023-05-22,6111.845,6136.863,6086.233,6115.315,11271568200
2023-05-19,6116.843,6149.143,6085.044,6117.083,11930489600
2023-05-18,6132.518,6153.992,6101.244,6128.176,12294211100
2023-05-17,6097.977,6137.017,6090.882,6122.052,10726634900
2023-05-16,6159.169,6159.169,6095.688,6110.827,12184111600
2023-05-15,6094.676,6159.389,6036.814,6159.389,14984358300
2023-05-12,6138.94,6173.912,6088.224,6091.646,14041066400
2023-05-11,6185.669,6190.391,6151.07,6154.47,14606494600
2023-05-10,6167.135,6199.161,6137.154,6173.809,17545372700
2023-05-09,6242.662,6274.898,6177.654,6181.976,22438946700
2023-05-08,6202.679,6259.687,6200.147,6248.583,20271825500
2023-05-05,6255.704,6256.229,6172.693,6200.576,17826101700
2023-05-04,6223.226,6264.516,6218.782,6262.389,20248797000
2023-04-28,6151.643,6245.55,6151.643,6241.244,16787648200
2023-04-27,6127.644,6190.25,6121.61,6157.936,14313611600
2023-04-26,6095.134,6178.168,6093.198,6142.154,15216635400
2023-04-25,6205.618,6208.403,6042.642,6118.153,16245927700
2023-04-24,6250.964,6260.54,6184.712,6208.78,14769484500
2023-04-21,6411.514,6411.514,6250.545,6250.545,16231329700
2023-04-20,6408.808,6413.079,6376.349,6411.756,15050129400
2023-04-19,6444.873,6456.149,6404.994,6416.97,14869977400
2023-04-18,6448.757,6462.249,6422.053,6449.853,14347134100
2023-04-17,6422.867,6459.24,6421.394,6459.24,16882307900
2023-04-14,6420.312,6444.886,6390.918,6431.069,14530066800
2023-04-13,6438.164,6451.786,6396.017,6404.646,15619957300
2023-04-12,6415.704,6450.349,6407.2,6443.439,14944795600
2023-04-11,6405.628,6421.486,6381.057,6420.877,14239910900
2023-04-10,6474.942,6476.217,6395.375,6410.522,14513418700
2023-04-07,6418.26,6470.089,6416.681,6464.466,12796462500
2023-04-06,6387.229,6428.722,6382.033,6416.846,14406444800
2023-04-04,6414.818,6423.306,6377.532,6408.899,15749175500
2023-04-03,6346.693,6419.869,6346.693,6413.807,16392104800
2023-03-31,6284.852,6343.23,6282.14,6339.818,12948983500
2023-03-30,6257.64,6287.44,6213.975,6286.177,12321859900
2023-03-29,6285.954,6294.295,6239.937,6260.551,13154828400
2023-03-28,6314.582,6331.558,6272.717,6279.922,13915610400
2023-03-27,6304.479,6320.662,6265.005,6311.6,14466486300
2023-03-24,6312.431,6315.68,6279.541,6310.098,14102098900
2023-03-23,6253.577,6305.759,6245.983,6305.759,12917964800
2023-03-22,6244.362,6271.523,6242.157,6269.738,12826638600
2023-03-21,6171.886,6235.006,6171.283,6234.679,12302533100
2023-03-20,6195.351,6201.974,6152.808,6160.354,14558089100
2023-03-17,6174.192,6233.753,6169.844,6183.184,13710833400
2023-03-16,6191.296,6209.973,6133.833,6140.832,12763268500
2023-03-15,6210.928,6254.486,6210.928,6224.64,11294852800
2023-03-14,6237.731,6243.418,6127.688,6189.397,12120014500
2023-03-13,6189.976,6245.003,6178.672,6245.003,10800655200
2023-03-10,6251.56,6261.33,6202.612,6204.899,10805229000
2023-03-09,6311.042,6311.335,6258.45,6285.952,9268891400
2023-03-08,6264.432,6303.711,6258.317,6301.516,9869835700
2023-03-07,6389.811,6396.541,6284.22,6284.299,13792886900
2023-03-06,6398.102,6405.82,6362.472,6395.219,12684563400
2023-03-03,6384.064,6398.471,6346.959,6390.318,12323477500
2023-03-02,6398.256,6410.231,6375.007,6382.232,12534929700
2023-03-01,6356.504,6410.522,6340.005,6402.141,12390763900
2023-02-28,6323.842,6357.535,6293.179,6357.535,9660316300
2023-02-27,6318.639,6349.091,6288.299,6307.206,10108273800
2023-02-24,6367.631,6372.492,6308.221,6340.844,9695728100
2023-02-23,6377.293,6396.656,6328.644,6360.32,11606465400
2023-02-22,6352.028,6397.145,6344.986,6375.068,10908302900
2023-02-21,6349.907,6396.742,6337.598,6383.425,14182471400
2023-02-20,6248.256,6349.407,6227.349,6346.068,14033407500
2023-02-17,6284.923,6308.568,6237.405,6237.405,11721098500
2023-02-16,6384.215,6429.053,6244.479,6289.479,16838841600
2023-02-15,6398.874,6407.753,6365.311,6384.348,11590702200
2023-02-14,6394.62,6408.551,6369.573,6397.215,12467438900
2023-02-13,6333.219,6386.724,6331.369,6383.828,13156622700
2023-02-10,6348.999,6368.488,6296.548,6334.252,12010082900
2023-02-09,6256.312,6354.803,6250.455,6354.562,10903111900
2023-02-08,6319.516,6323.849,6263.763,6268.276,10599489500
2023-02-07,6309.221,6318.841,6273.595,6317.238,10966268300
2023-02-06,6314.6,6330.793,6274.543,6302.335,10848530800
2023-02-03,6354.714,6354.714,6267.438,6343.686,12150718200
2023-02-02,6383.298,6402.264,6347.729,6370.141,14929281100
2023-02-01,6300.5,6368.791,6293.492,6365.905,15244222000
2023-01-31,6266.296,6303.912,6259.528,6289.15,13530209300
2023-01-30,6331.876,6342.449,6279.451,6283.327,14651792000
2023-01-20,6214.025,6253.269,6214.025,6251.434,11390454200
2023-01-19,6145.621,6204.326,6130.424,6204.326,9977779300
2023-01-18,6139.691,6168.374,6136.97,6151.456,9455583600
2023-01-17,6129.735,6138.174,6107.761,6132.639,9592169900
2023-01-16,6068.912,6168.745,6068.14,6126.177,12961973000
2023-01-13,6030.93,6058.225,6015.218,6057.69,9002502000
2023-01-12,6022.561,6048.189,5995.911,6015.287,9290012400
2023-01-11,6049.039,6070.448,6004.219,6014.157,9440638900
2023-01-10,6044.641,6053.585,6017.152,6048.297,9639335100
2023-01-09,6028.399,6070.161,6023.639,6040.019,10069682900
2023-01-06,6004.173,6050.887,5998.835,6012.815,9924487700
2023-01-05,5959.438,6017.341,5950.09,6010.464,9662997900
2023-01-04,5952.506,5970.576,5922.865,5952.454,9716044100
2023-01-03,5861.55,5964.819,5848.146,5955.897,9955783700
2022-12-30,5875.279,5885.89,5848.955,5864.467,7534503200
2022-12-29,5843.943,5895.981,5835.334,5857.402,7951079400
2022-12-28,5869.456,5889.318,5848.242,5862.097,9009889800
2022-12-27,5857.754,5891.354,5832.27,5885.662,8178042300
2022-12-26,5769.069,5850.912,5769.069,5843.256,7542413300
2022-12-23,5751.949,5805.51,5732.471,5763.346,6655686500
2022-12-22,5867.724,5875.474,5761.984,5779.056,8223187300
2022-12-21,5879.272,5892.907,5819.668,5845.835,6978343100
2022-12-20,5919.027,5920.987,5857.858,5878.031,7862327300
2022-12-19,6058.894,6081.444,5911.88,5936.475,10510620100
2022-12-16,6071.956,6087.458,6036.051,6072.863,9391067200
2022-12-15,6090.118,6108.96,6078.004,6101.879,8819045400
2022-12-14,6122.432,6139.738,6084.08,6096.386,9508991600
2022-12-13,6153.738,6154.297,6113.414,6121.662,10485751500
2022-12-12,6181.244,6182.078,6146.255,6154.809,13409831000
2022-12-09,6185.794,6213.517,6159.504,6192.301,16780682500
2022-12-08,6199.164,6206.141,6168.781,6186.284,13105132500
2022-12-07,6198.053,6243.902,6183.334,6204.005,13782124600
2022-12-06,6202.524,6244.638,6185.494,6211.252,14937281500
2022-12-05,6201.98,6227.214,6182.976,6215.124,17047721100
2022-12-02,6177.923,6206.986,6154.209,6168.013,11550097500
2022-12-01,6211.291,6229.834,6186.102,6186.102,15252332500
2022-11-30,6156.772,6175.682,6118.902,6156.147,15464797200
2022-11-29,6071.449,6173.849,6071.224,6163.821,15532447100
2022-11-28,5999.855,6059.016,5970.086,6055.284,11794010700
2022-11-25,6095.126,6107.073,6062.003,6087.859,10774234500
2022-11-24,6126.598,6149.96,6099.75,6120.066,10020069900
2022-11-23,6114.269,6140.114,6045.024,6115.605,11519351700
2022-11-22,6178.163,6196.196,6100.113,6125.4,11608602400
2022-11-21,6147.717,6196.647,6116.296,6189.709,11285438700
2022-11-18,6213.091,6251.107,6181.554,6191.648,13118109300
2022-11-17,6182.691,6217.205,6148.615,6217.205,12343019600
2022-11-16,6238.584,6263.156,6190.012,6203.917,12977037600
2022-11-15,6125.107,6236.384,6112.619,6236.384,14986096500
2022-11-14,6140.188,6189.383,6104.93,6129.513,15948672500
2022-11-11,6223.228,6249.349,6134.682,6138.621,17649212100
2022-11-10,6085.285,6119.035,6061.808,6089.695,11640192800
2022-11-09,6140.542,6182.338,6118.729,6120.829,10476225000
2022-11-08,6139.89,6141.023,6095.445,6134.256,10826753100
2022-11-07,6133.239,6166.191,6100.606,6141.409,13809240900
2022-11-04,5996.305,6157.428,5996.305,6133.463,13870711100
2022-11-03,5944.511,6018.418,5937.605,5996.719,10638690600
2022-11-02,5925.651,6028.767,5916.061,5997.804,14233028600
2022-11-01,5814.215,5942.136,5786.871,5941.145,13661677600
2022-10-31,5745.078,5859.597,5743.555,5807.106,12701606400
2022-10-28,5922.819,5934.797,5760.045,5781.797,13167633200
2022-10-27,5978.285,6020.893,5962.974,5963.004,11708821900
2022-10-26,5871.077,6016.917,5871.077,5971.601,11653007900
2022-10-25,5864.025,5926.568,5785.409,5869.781,10704585400
2022-10-24,5968.542,6061.208,5857.858,5896.903,11950108100
2022-10-21,5959.207,5993.876,5928.919,5956.881,9682629500
2022-10-20,5943.477,6035.552,5886.396,5948.862,10338824500
2022-10-19,6021.8,6037.443,5970.437,5972.723,9388106500
2022-10-18,6031.047,6074.373,5996.393,6035.674,10575019500
2022-10-17,5952.38,6023.526,5945.428,6015.596,11146186900
2022-10-14,5866.859,5996.044,5866.859,5973.439,11821224500
2022-10-13,5789.661,5876.476,5780.176,5830.336,10572226800
2022-10-12,5680.364,5820.454,5594.297,5820.454,10610175700
2022-10-11,5642.479,5703.271,5606.994,5684.506,8657146900
2022-10-10,5729.755,5758.042,5618.804,5635.711,9746934500
2022-09-30,5764.152,5804.202,5714.063,5714.063,8554516800
2022-09-29,5823.272,5856.16,5741.018,5771.881,9538579800
2022-09-28,5910.049,5910.049,5769.52,5769.52,9369485300
2022-09-27,5823.548,5920.053,5808.252,5920.053,9741802200
2022-09-26,5841.578,5922.32,5798.279,5806.318,10324436000
2022-09-23,5961.062,5986.821,5839.932,5889.602,10060943700
2022-09-22,5938.099,6015.119,5931.731,5965.885,9986760200
2022-09-21,5943.094,5998.7,5876.516,5978.581,10346364400
2022-09-20,5949.336,6002.792,5940.581,5958.292,8881300000
2022-09-19,5947.857,5967.655,5880.494,5913.149,10402541200
2022-09-16,6091.42,6102.542,5954.504,5954.504,13717211500
2022-09-15,6280.446,6282.693,6053.799,6107.796,14164350000
2022-09-14,6214.912,6273.634,6206.925,6249.963,10912116000
2022-09-13,6334.861,6343.774,6291.445,6300.422,11810631400
2022-09-09,6275.898,6321.823,6254.261,6316.972,12138922800
2022-09-08,6299.907,6309.897,6266.518,6272.575,11616426900
2022-09-07,6269.991,6314.118,6256.613,6301.564,12016029200
2022-09-06,6198.487,6292.532,6187.952,6291.571,12984604000
2022-09-05,6147.706,6184.804,6122.619,6182.647,11747924400
2022-09-02,6135.296,6176.171,6117.727,6149.427,10656438400
2022-09-01,6153.287,6207.244,6118.577,6126.769,11857505400
2022-08-31,6265.593,6280.186,6132.233,6155.746,14727540800
2022-08-30,6309.579,6319.17,6248.138,6285.927,13210920000
2022-08-29,6213.402,6310.993,6205.127,6310.402,12526884900
2022-08-26,6331.079,6381.483,6286.523,6298.374,13040583700
2022-08-25,6303.145,6327.092,6225.676,6322.696,14194636700
2022-08-24,6470.686,6472.683,6277.989,6284.577,15810387200
2022-08-23,6460.172,6475.823,6436.081,6466.405,13367637700
2022-08-22,6381.34,6472.794,6363.218,6472.68,13373550000
2022-08-19,6468.823,6477.314,6390.933,6391.716,14259085100
2022-08-18,6481.37,6483.693,6448.746,6468.806,13045175900
2022-08-17,6473.253,6501.362,6428.965,6493.505,14622031900
2022-08-16,6446.76,6492.54,6440.376,6465.187,13584149500
2022-08-15,6405.717,6462.538,6394.218,6442.809,13362748200
2022-08-12,6425.11,6463.067,6416.291,6420.853,14039991700
2022-08-11,6349.496,6439.359,6341.722,6439.359,14203828400
2022-08-10,6331.413,6362.291,6298.861,6322.056,11889992800
2022-08-09,6314.104,6344.84,6290.872,6341.481,11696665300
